,username,comment,rating
118,h*****4,"Tampilan:Fisik 95%, Tampilan Cukup Bagus
Warna:Sesuai Dengan Yang Dipesan

Pesanan sempat stuck disatu tempat lumayan lama mungkin karena ekspedisi pengirimannya lagi rame, pas sampe ternyata dus sepatu nya cuma dibungkus dengan plastik transparan yang tertempel resi, kondisi dus agak penyok dan sedikit berlubang dibagian bawah, untuk kondisi sepatu mungkin bisa dibilang fisiknya 95% mulus tapi ada minusnya juga seperti ada sedikit noda, jahitan yang kurang rapi dan bagian kain dalam sepatu kurang merekat dengan baik jadi kelihatan gak rapi, overall sisanya untuk harga dan apa yang di dapat saya cukup puas dengan produk lokal aerostreet ini, dimana produknya sudah pasti resmi dan original karena langsung beli di official store nya, feel megang sepatunya cukup kokoh, bahannya tebal serta ketika dipakai pas dengan ukuran yang saya pilih, mungkin kedepannya untuk packaging mohon lebih baik lagi, dan quality control produk juga lebih diperhatikan dan ditingkatkan juga. Sekian terimakasih maju terus brand lokal #AeroStreet #LokalTakGentar.",4
119,riko2321,"Tampilan:keren
Warna:sesuai pict

Barang bagus pengiriman cepet, cmn ukuran42 nya di aku pas banget padahal sudah diukur biasanya ukuran segitu masih agak longgar, worh it skuy beli!!!",5
120,s*****a,"Kelewat 1 hari dari batas penerimaan, kardus juga udah penyok dan plastik bungkusnya udah kebuka (ada solasiban putihnya).
Tapi gpp, barangnya alhamdulillah aman, ga pernah kecewa sama kualitas aerostreet. Untuk jasa kirim, ditingkatkan lagi kecepatan dan keamanan barang ya🙏
Makasi, sukses selalu🙏",5
121,b*****2,"Build qualitynya oke bgt ya, nyaman juga dipakenya, gatau durabilitasnya, kalo mantep bakalan langganan sih #localpride",5
122,s*****y,"Murah tp bagus, sepatu jg ga berat cuma sepatunya agak kaku ya jd agak kurang nyaman waktu dipakai, pengemasan cepat, pengiriman cepat #lokaltakgentar",5
123,ovaltime.flanelbpn,"Harga standard, buat sekelas brand lokal. Kesanya kokoh pas dipegang, ngga terlalu ringan banget juga. Semoga awet",5
124,a*****d,"Tampilan:bagus
Warna:black

Bagus, harga murah, ukuran sesuai, pengemasan cepat jd pengirimannya juga cepet produk lokal tidak kalah bagus sama produk luar
Cintai terus produk lokal ya guys
Bagus bgt asli
Dijamin gak bakal nyesel deh 
Thank you",5
125,y*****i,Masih sama: KERENNN BADAI. Haha recomended buat kalian yang pengen beli sepatu dengan kualitas top dan dengan harga yang nyaman di kantong. Mantab!!!!,5
126,a*****a,"Pengirimannya cepet banget. modelnya cakep, insolenya cukup empuk, harga terjangkau banget. Biasa pakai ukuran 38 pilih ukuran 39 dan ternyata pas enak dipake. Terima kasih admin",5
127,nabila.hartono_,"Tampilan:oke
Warna:oke

Sepatu murah, tebel jg g kek kerdus, aku suka keluar² pake ini dgn harga 150rban ini murah bgt dgn kualitas kek gini si... trims aerostrit",5
128,shafirahw,"War bgt dapetin sepatu ini😂 kedua kalinya beli sepatu di toko ini. Sepatunya emang berat tp sol nya empuk, harga jg terjangkau, semoga awet",5
129,a*****1,"Murah kualitas lumayan 
Sesuai dengan harganya
Udah koleksi 3 pasang sepatu aerostreet
Bagus2 sih modelnya 
Banyak pilihan warnanya juga
Rekomendasi buat yang nyari sepatu murah tapi berkualitas. 
Terimakasih
",4
130,fathurrohman2403,"semoga tidak cepat rusak. barang bagus tebel, pengiriman juga cepet",5
131,roikahsiti295,"Produk relapick, harga ekonomis. Pengemasan lumayan lama. Produk rekomended smoga adekku suka. Thanks seller",5
132,selvia_ynsh,"Bagus banget! Sukaaak! Harganya terjangkau tp berkualitas. Udah 2 x order ga pernah ngecewain sih aerostreet‼️ saran kalo pesan massive lebih aman kalau di naikkan ke 1 size diatasnya. Karena kemaren aku beli size 36 ngepas banget, tp masih bisa. Kali ini pesan size 37 bener² nyaman 💕 thx u!!!!",5
133,d*****m,"Warna:hitam (ada bagian putih nya)
Tampilan:bagus

bagus, sesuai pesanan👍🏻.",4
134,safxlwx1v4,"Tampilan:bagus
Warna:baik

Bagus dan realpict semoga berkah tokonya",5
135,mulligan.co,"Keren sepatunya, pas bgt di kaki aku, finishing productnya juga rapih, next time mau beli lagi yang putih",5
136,m*****6,"Alhamdulillah barang nya sudah sampai dengan baik, Packing nya rapi dan aman, kualitas produk sangat baik, respon penjual nya ramah dan baik, harga produk sangat baik dan murah, produk original.",5
137,n*****_,"Model sepatunya keren, bahan nya juga bagus, pas barangnya restock untung dapat sesuai size biasanya kehabisan.. pengiriman cepat estimasi 4 hari tapi 2 hari udh sampai. thanks aerostreet #lokaltakgentar✊",5
138,fadilahakims,"Tampilan:sesuai dengan gambar
Warna:hitam

Keren mantap bed dah. Ukuran pas. Harga murah. Kualitas terbaik. Sesuai gambar. Pengiriman cepat  Recommended pokoknya. Gaskeun beli dah disini. Bismillah dapat koin 12 xixixi",5
139,mbrig,Warna:sesuai pict ukuran pas makasih juga review nya jado ada rekomendasian ukuran sepatu dan pas alhamdulillah,5
140,brigida99,"Br 2x aku beli sepatu buat adekku yg cwok dsni, g prnh kecewa, sllu suka. Pngemasan rapih bgt. Cm agak ssh nyari yg ukuran bsr. Saran aja, tambahin produk sepatunya yg ukuran bsr yaa, Kak klo bisa. Terima kasih🙏 ",5
141,c*****t,"Kenyamanan:solnya empuk, dipake nyaman sekali..

produk lokal kualitas mantap.. harganya terjangkau.. produk sesuai gambar dan deskripsi.. ga bakal nyesel deh beli produk Aerostreet ❤️❤️ worth it to buy lah..",5
142,dickyes281,"Kualitas sepatunya oke tapi ada sedikit bekas lem di bagian belakang, sepatunya nyaman dipakenya. 
Sarannya banyakin lgi desain"" yg baru",5
143,a*****a,"Tampilan:KECE BADAII 🔥🔥🔥
Warna:sesuai pict

Kece abis sepatunya,kualitas bagus banget,seller nya ramah,pengirimannya cepet,mantap pokoknyaa..
Saran aku buat yang mau checkout naikin 1 size dari ukuran sepatu kalian.
SUKSES TERUS BUAT AERO STREET👍

#LOKALTAKGENTAR🔥🔥🔥",5
144,r*****d,"Lokal si thebest juga🔥🔥, bagus sepatunya sesuai, bahan bagus jaitan rapih detailnya juga rapih, ukuran juga pas👍",5
145,sweatlisarhy,"Pengiriman nya sangat cepat..sepatunya bagus tapi agak sempit
Harganya worth it lah sesuai sama Sepatunya",4
146,andhikaandre98,"Baru belanja disini prtama x. Suka bgt dg produknya aerostreet,. pengiriman cepat solo smg 24jam sampai. 
Cuma minus di kardus aja agak penyok2 bawahnya",5
147,tanjay,Lumayan buat harga segini keren bgtt aero stret likeee,5
148,avinazahraa,"SANGAT MEMUASKAN, HARGA TERJANGKAU, KUALITAS BAGUS POL",5
149,e*****5,"produk lokal dengan harga terjangkau tp kualitas sangat bagus, recomended bangettt
#lokaltakgentar #aerostreet",5
150,a*****1,"Bagus banget❤️
Nggak nyesel pokok nya,kemaren nggak sempat bli karena kehabisan😥
Jadi kemaren chekout lebih awal biar bisa bli,bahannya bagus,sepatunyo empuk pokok nya nggak nyesel bli disini🥰🥰😍",5
151,anggapermadi166,Beli no 41 dikirim no 42. Ada noda hitam di sepatunya dan pemgerjaan kurang rapi. Padahal sudah sering beli tapi dapat barang yg mungkin kelewat QC nya,2
152,afif.reza,"Desainnya bagus,bahan premium,finishingnya mantap rapih.pas dikaki.
#LOKALTAKGENTAR",5
153,n*****a,"Tampilan:sangat baik
Warna:hitam

Sepatunya sampai dengan aman dan selamat. Ukurannya sangat ngepas, untung masih bisa pakai kaos kaki. Terima kasih 🙏",5
154,ku3e_phgee,"Warna:hitam natural
Tampilan:ok

Barang sudah sampai di rumah, barang sesuai pesanan harga cocok di kantong, bangga produk lokal terima kasih seller....",5
155,s*****2,Akhirnya dapet jg sz 39 tiap mau beli kehabisan sz trs🤦🏻‍♀️. Sepatunya nyaman bgt awet jg cz sdh pny 3psg. Packing rapi n seller gercep jg. Trims aero 🙏🙏🙏😊,5
156,n*****a,"Sepatu udah sampe. Pengiriman cepet, packing agak lama. Kualitas bagus, sesuai ama harga. Semoga awet. Terima kasih.",5
157,e*****1,"Tampilan:sesuai
Warna:keren

rekomendasi bgttt sepatu nya,buat kalian yg nyari sepatu🥰",5
158,maulana_310104,"Warna:hitam bagus
Tampilan:MasyaALLOH Alhamdulillah bagus .semoga berkah .Langsung order guyss bahan bagus .Jahitan rapih

Memiliki kualitas bagus, untuk outfit belajar dan kerja juga bagus  cocok untuk milenial",5
159,k*****a,"Pas ukur kaki 23, adek ku 22. Muat ukuran 39 dengan panjang 25cm. Tapi yang pingin rada longgar beli 40 ga papa kayanya. Sepatu bagus. Jahitan rapi. Lem ga belepotan. Kaku pas blm di cuci. Di kirim sesuai pesanan.",5
160,n*****u,"Tampilan:bagus
Warna:masih bagus,cerah

Selalu puas dengan semua pesanan,sesuai yg di pesan, cucok banget pake banget deh kualitas ok ,terimakasih ya ka,nex order lagi,terimakasih ya kurir 🥰🙏🏻",5
161,rixno,"Alhamdulillah barang mendary dengan aman, sepatunya bagus banget untuk harga segitu, sol nya empuk dan enak di pakai. Terimakasih seller dan kurir. Moga makin maju usaha nya dan makin mensejahterakan karyawanya⭐⭐⭐⭐⭐",5
162,i*****a,"Warna:Hitam
Tampilan:Keren

Barang bagus banget, kualitas juga bagus, jahitan rapi, solnya juga empuk dan untuk ukuran pas walaupun agak longgar tapi gapapa daripada gk muat. Semogaa Awettt",5
163,imafittrikurniasari,"Tampilan:bagus bgtt bahan tebel sol empuk
Warna:hitam putih

Emg gak pernah diraguin sih produk lokal satu ini bahan tebell sol empuk cocok bgt sukaa ihhh list bulan depan lagi beli series laen hahaha",5
164,magdalena48,Iseng iseng nyari sepatu di sini dan petama kali beli . Akhirnya datang juga thanks admin bagus kece pokok keren tapi ada benang jahit yg kurang rapi tapi  bagus kok suka barang nyaa sukses sllu lah utk keluar produk baru barang sesuai real pict uk nya juga sesuai,4
165,heriyanto0512,"Bagus produk lokal harga murah
Semoga awet, next pasti beli lg yg model lain 🤟🏻",5
166,a*****z,"Warna:hitam putih
Tampilan:mewah

Sisi lain dari sepatu ini adalah anda akan merasa lebih tinggi karena insole pada sepatu ini yang lumayan tebal. Sehingga memungkinkan dengan memakai sepatu ini kita akan lebih pede.",5
167,akbarbethara88,"Tampilan:keren desainnya
Warna:bagus dan cerah

saya agak susah untuk memasangnya karena bagian belakangnya kurang lebar menurut saya, mungkin untuk selanjutnya bikin yang agak lebar buat orang yang kakinya lebar",5
168,,"Tampilan:mantap
Warna:oke

Terlalu sempit, sudah nonton tutorial Dari official IG nya tetep aja (+1 cm Dari UK asli). . (Ukuran kaki = 23cm + 1cn = 24 cm = UK 37 = sempit banget). Itu sampe aku keluarin masi sempit juga

Kayaknya perlu ≥+2cm Dari ukuran asli.
Untuk desain, warna, kualitas , kebersihan, keamanan barangnya mantep pol .",4
169,l*****7,"Tampilan:bagus
Warna:hitam

Spatunya sudah sampai sengaja ukuran ditambah 1 jadi 44 biar bisa dipakai lama tampilan nya juga bagus saya suka",5
170,a*****9,Produknya original..mantap..sukses terus untuk aerostreet...sangat memuaskan..sesuai produknya...,5
171,x9c3x_aj0t,"Ini beneran keren banget sih, sangat puas belanja di AERO STREET, kwalitas bagus harga terjangkau. Pengiriman cepat.",5
172,m*****h,"Mantaaappp...
Bagus bnget..model'y jg pas buat anak skolah!!
Beliin ponakan yg SMA..alhamdulillah ank'y sneng dan suka,,kt'y cakep spatu'y!! 
Pngiriman pdhal dr jawa k jkrta,,tp lumayan cpet!!
High recommend!!",5
173,a*****1,"Tampilan:bagus sekali
Warna:black

Pengiriman sangat cepat, 
Sole nya empuk, modelnya kekinian
salah pilih ukuran buat adik, ternyata kebesaran. 
Sellernya sangat ramah. 
Sangat recommended  : )",5
174,t*****6,"Tampilan:Baguss
Warna:Sesuai dengan permintaan

Produk real pict, Walaupun harga aman di kantong tapi kualitas tidak menghianati, kece banget pas udah di pakai, pokoknya dijamin gak bakal nyesel deh, keren aero👍",5
175,b*****o,"Beli ploduk lokal pridee
Sesuai harga,,,
Sesuai gambar,,,",4
176,elisabeth_eva,"Tampilan:keren
Warna:hitam

Keren gaess sepatunya, dapat ukuran besar hanya ditoko ini ,no kaleng kaleng ukurannya ,real pict ,harga murah pas dapat  discount ,sudah ke 2xnya beli disini  worth it banget.👍👍",5
177,w*****n,"Tampilan:kekinian
Warna:bagus

ukuran kaki saya 26 cm, dan saya pesan yang size 44 ternyata cukup tidak kebesaran maupun kekecilan",5
178,m*****i,"Good job banget kualitasnya! Bener² nggak kalah sama sepatu brand luar. Bangga banget kualitas lokal sebagus ini. Cuman packagingnya mohon diperhatikan lebih lagi ya, kardus nya sampe banyak yg peyok Krn cuma dilapisi plastik saja",5
179,m*****5,"Menurut saya ini sepatu yang lumayan sempurna. Dari segi style cakep, bahan nyaman dipakai, teknologi shoes injection mould yang bikin sepatu gak jebol, dan pastinya ramah di kantong pelajar. Selalu puas dengan produk aero street, bangga dengan brand lokal",5
180,paskarputra,"Tampilan:keren
Warna:hitam

ngga nyesel beli disini barang ori pengirimanya juga cepat dari jawa ke sumatera rekomendet banget buat yang mau nyari sepatu cuman kemasannya terlalu simpel kardus hanya dengan plastik tipis",5
181,munir_jhi,"Pengemasan dan pengiriman oke mantap, barang juga oke, semoga awet",5
182,iskandar_3009,Kualitas roduknya sangat berkualitas dan pingirimannya cepat dan aman Terimakasih....🙏🫂,5
183,a*****0,"Barang bagus sesuai ekspektasi, cuma pengiriman hanyak dibungkus plastik gitu aja, gak ada pengaman lain, jadi kardus nya penyok², tapi gpp, overall bagus barangnya, makasih",5
184,n*****1,"worth it banget sih ini, barangnya bagus dan mulus, mantab banget",5
185,m*****b,"Tampilan:keren
Warna:bagus

Pengiriman dari jawa ke makassar butuh 4 hari.. agak kecewa sih.. padahal udah pake yg reguler..

dan juga spatu yang kiri sol bawahnya kayak kembung gitu.. jd agak aneh rasanya kalo dipake.. tp mungkin nt bakal kempes sih (i hope so) 

selain itu bagus sih spatunya merek lokal tapi gak kalah saing.. harganya juga affordable 👍",4
186,y*****_,"Warna:bagus

produk bagus, pengiriman cepat, ukuran juga pas, terimakasii👍🏻",5
187,marianhtg,"Tampilan:bubble wrapnya gk ada

Pas nyampe plastiknya udh kebuka dikit, trs gk pake bubble wrap, di shoppe dibilang free pembersih sepatu (sikat) gitu. Tp ini gk ada",4
188,lailykurnia25_,"Ambil size 37 emg biasa pek size itu, tpi di sini agk kecil dikit sih. Agk tebal di lampisan bwah ny. Aturan amnil 48 yah. Tuk ank bru msuk smp. Dia suka  bahn dan model nya bgus. Seperti nya kuat yah. Semoga awet .",5
189,yopendra024,"Warna:hitam

Kualitas bagus tetapi sepatu sebelah kiri nya d atas nya panjang sebelah.kecewa dgn produksi nya asal jadi aja.padahal jelas jelas produk gagal tapi tetap di jual juga.tolong kedepan nya d perhatikan bukan cuma kualitas nya aja.tetapi bentuk nya udah pas atau belum.pokok nya belanja kali ini kecewa",1
190,t*****n,"Warna:hitam, perpaduan putih
Tampilan:bagus, rapi

Jahitan semua rapi, sol dan atasnya bagus rapat rapi.
Sol dalam empuk",5
191,_*****_,"proses pengemasan & pengiriman cepat, barang sampai dalam kondisi baik. keliatannya kokoh. pas dicoba pas banget nomor 36 karna ada fomz bagian dalam yang mempengaruhi space bagian dalam tapi nyaman karna bantalannya empuk di kaki. harusnya pakai no. 37 tapi mudah²n tetep bisa dipakai. terima kasih",5
192,novianap721,"Sesuai pesanan .
Pengemasannya cepet .
Kualitas emang oke 
Wort it banget dengan harga segitu udah dapet sepatu yang bagus ini.
Gak keliatan murahan .
Suka bangett 
Rekomende emang si ini mahSesuai pesanan .
Pengemasannya cepet .
Kualitas emang oke 
Wort it banget dengan harga segitu udah dapet sepa",5
193,tioma12,"Bagussssssss, cepet sampenya, aman juga packingnya walaupun agak penyok, tapi suka bangettttt thankyuuuuuuuu",5
194,tioma12,"Bagussssssss, cepet sampenya, aman juga packingnya walaupun agak penyok, tapi suka bangettttt thankyuuuuuuuu",5
195,a*****u,"The package has arrived safely, sepatunya bagus, bahannya tebel, sesuai ukuran",5
196,r*****6,"Mantap barang sampai dengan selamat, produk bagus dan sesuai dengan deskripsi. Hanya saja packingan nya biasa banget. Bonus potongan mantap beli sepatu harga 20 rbu 🥳🥳",5
197,yk4zd_4ff4d.,"Tampilan:bagus dan menarik
Warna:hitam

Pengiriman gerak cepat, sepatu nya sesuai dengan yang dipesan dan harga murah dapat diskon, semoga awet sepatu nya...
Terima kasih",5
198,uzlifatulalissa,"Untung beli tanpa nurunin nomor hehe.
Pas banget di kakiku.
Pengiriman juga cepat, terima kasih",5
199,raflipramuditia,"Tampilan:tampilan dari luar baguss
Warna:hitam dan putih

empuk sol sepatunya,produk local yang masih bisa bersaing dengan produk luar.....",4
200,r*****_,"Tampilan:Bagus
Warna:Bagus

Produk nya bagus, keren, lokal berkualitas. Tpi ada goresan warna dkit di bagian bawah sepatu. 
Udah beberapa kali order selalu memuaskan, keren #lokaltakgentar TOP👍🏼🔥",5
201,d*****2,"Tampilan:bagus bangett
Warna:massive black

gilaaa gokil baru pertama beli disini, sepatunya keren bangett no kaleng"" walaupun brand lokal, Joss 👍🏻👍🏻👍🏻 thank you aerostreet 🤍🤍",5
202,chandramulia24,"Anjirrrr sepatu nya mantul, tpi pas²an bgt samaku wkwkw, gpp lah next order aku ambil size 43 aja deh, ini 42 ku ambil huhuhu, blm pake kaoskaki udh pas kali, apa lagi pake kaoskaki sempit jelas wkwk, gpp lah yakan nama nya perdana aku beli jdi blm tau kali gmna cuttingan aerostreet nya..",5
203,a*****6,"Bagus.. tapi ke anak saya kegedean.. 
Ia semoga awet dan qualitasny gak diragukan lagi..
#lokaltakgentar...",5
204,rimawulan98,"Tampilan:The Best👍
Warna:warna sesuai

Produk original, harga oke, kecepatan pengiriman sangat oke, respon penjual baik, barang sesuai pesanan gak pernah kecewa sama pesanannya❤",5
205,m*****h,"aerostreet emang ga pernah mengecewakan. sepatu kualitas keren harga terjangkau, pengirimannya cepet bgt. respond admin juga bagus walopun agak lama dibalasnya. saya menunggu sepatu warna full whiteee untuk orderan ke-4 di aero 🤗",5
206,e*****p,"Sampai dengan aman gk ada yg rusak, packing aman.
Udh dari tahun lalu udh ngincar sepatu model begini, sebenarnya ngincar tipe lain karna takut gk kebagian jdi langsung beli, nyaman dipakai, sol sepatu juga aman, cuman kalau gak pake kaos kaki kayaknya kurang nyaman aja
Tnks you seller ",5
207,m*****e,Kualitas barang bagus apalagi ini adalah brand lokal dan dengan harga yang sangat bersahabat ini menurut saya recommended. Untuk seller baik dan fast respon dan pengiriman juga bagus walaupun tidak bisa 2 hari tapi overall ini bagus untuk harga yang segini dapat kualitas yang lumayan bagus. Sekian.,5
208,a*****4,"Tampilan:Bagus, keren, dan kece
Warna:hitam dan putih

Saya baru pertama kali beli sepatu di shopee dulu y ragu² kalo mau beli sepatu di shopee karna takut k3kecilan 
Tapi disini saya mencoba membeli sepatu yg bagus komen dan rating y dan akhirnya saya senang bisa mempunyai sepatu yg keren , besok² beli sepatu di aero stiit ini aja deh",5
209,f*****i,"Tampilan:bagus sih
Warna:hitam putih

agak dibawah ekspetasi saya. krn sebelumnya pernah beli pas sepatu putihnya pas harga masih 99rb tuh bagusss banget dan rapih semuanya masih awet sampe 2tahunan. yg ini jahitannya kurang rapih banyak benang lebih ga dipotong rapih, ada noda putih di bagian hitamnya. kirain bakal mirip bgt sama vans",4
210,r*****5,"Tampilan:keren
Warna:hitam

Anjir sepatu keren banget.sepat was was takut ukuran kebesaran tapi pas untungnya.sepatunya Sampai tanpa cacat tapi ada noda sedikit ga masalah lah buat yang mau beli saran ukuran naikin 1 apa 2 size",5
211,brianrnh,"Alhamdulillah dapat juga ukuran 45. Pesan tgl 19, tgl 20 dah nyampe  Ukuran sesuai, enak dipakai, kualitas baguuusss dan harga murah tapi gak murahan. Semoga awet👍👍👍👍",5
212,r*****2,"Tampilan:ok
Warna:hitam

Pengiriman 2 hari stlh order. Packaging rapi. Brg dtg sesuai orderan. 
Terimakasih ya kak. Sukses selalu...",5
